transaction_id,amount,root_cause,predicted_probability,proposed_action,final_action,policy_allowed,policy_reason,policy_violations,outcome,recovered_amount,timestamp
pay_00000000001134,4171928,CARD_FAILURE,0.8715,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,4171928,1788630989
pay_00000000001135,146271,RETRY_LIMIT,0.1404,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001136,111002,UPI_FAILURE,0.7644,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001137,4445970,NETWORK_TIMEOUT,0.7166,retry,retry,True,Action permitted under current policy.,[],SUCCESS,4445970,1788630989
pay_00000000001138,123492,USER_ABANDONMENT,0.6011,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630989
pay_00000000001139,151608,NETWORK_TIMEOUT,0.9666,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630989
pay_00000000001140,406487,NETWORK_TIMEOUT,0.3824,retry,retry,True,Action permitted under current policy.,[],SUCCESS,406487,1788630989
pay_00000000001141,598798,CARD_FAILURE,0.9479,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630989
pay_00000000001142,66418,RETRY_LIMIT,0.2051,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001143,118878,USER_ABANDONMENT,0.6499,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001144,3865675,USER_ABANDONMENT,0.2152,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001145,591885,NETWORK_TIMEOUT,0.8502,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630989
pay_00000000001146,660510,USER_ABANDONMENT,0.1479,send_reminder,stop,False,P(recovery)=0.15 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630989
pay_00000000001147,41505,BANK_DECLINE,0.3242,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001148,97434,RETRY_LIMIT,0.6714,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001149,576023,USER_ABANDONMENT,0.7515,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001150,510424,UPI_FAILURE,0.2489,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001151,131911,USER_ABANDONMENT,0.6339,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001152,2254491,NETWORK_TIMEOUT,0.2917,retry,retry,True,Action permitted under current policy.,[],SUCCESS,2254491,1788630989
pay_00000000001153,78953,NETWORK_TIMEOUT,0.8322,retry,retry,True,Action permitted under current policy.,[],SUCCESS,78953,1788630989
pay_00000000001154,1624436,NETWORK_TIMEOUT,0.7192,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1624436,1788630989
pay_00000000001155,702008,NETWORK_TIMEOUT,0.8324,retry,retry,True,Action permitted under current policy.,[],SUCCESS,702008,1788630989
pay_00000000001156,303103,NETWORK_TIMEOUT,0.9882,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001157,145850,NETWORK_TIMEOUT,0.93,retry,retry,True,Action permitted under current policy.,[],SUCCESS,145850,1788630989
pay_00000000001158,141863,BANK_DECLINE,0.9052,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001159,1095926,NETWORK_TIMEOUT,0.9567,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1095926,1788630989
pay_00000000001160,104823,UPI_FAILURE,0.8511,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001161,488325,NETWORK_TIMEOUT,0.934,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630989
pay_00000000001162,115702,BANK_DECLINE,0.7483,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001163,813509,NETWORK_TIMEOUT,0.753,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001164,125081,RETRY_LIMIT,0.1424,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001165,713556,USER_ABANDONMENT,0.3862,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,713556,1788630989
pay_00000000001166,525589,USER_ABANDONMENT,0.753,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,525589,1788630989
pay_00000000001167,119431,NETWORK_TIMEOUT,0.9646,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001168,185217,BANK_DECLINE,0.592,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001169,100616,USER_ABANDONMENT,0.6298,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001170,2088187,NETWORK_TIMEOUT,0.9537,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001171,43906,USER_ABANDONMENT,0.5405,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001172,86174,RETRY_LIMIT,0.1914,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001173,616554,CARD_FAILURE,0.1132,switch_to_upi,stop,False,P(recovery)=0.11 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630989
pay_00000000001174,96318,RETRY_LIMIT,0.1665,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630989
pay_00000000001175,137234,NETWORK_TIMEOUT,0.9604,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630989
pay_00000000001176,68066,NETWORK_TIMEOUT,0.7459,retry,retry,True,Action permitted under current policy.,[],SUCCESS,68066,1788630990
pay_00000000001177,117211,BANK_DECLINE,0.7293,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630990
pay_00000000001178,64570,RETRY_LIMIT,0.0322,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630990
pay_00000000001179,3062494,UPI_FAILURE,0.8723,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630990
pay_00000000001180,412130,USER_ABANDONMENT,0.4229,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630990
pay_00000000001181,103263,CARD_FAILURE,0.5581,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630990
pay_00000000001182,102429,NETWORK_TIMEOUT,0.9792,retry,retry,True,Action permitted under current policy.,[],SUCCESS,102429,1788630990
pay_00000000001183,355650,NETWORK_TIMEOUT,0.448,retry,retry,True,Action permitted under current policy.,[],SUCCESS,355650,1788630990
pay_00000000001184,545881,USER_ABANDONMENT,0.2087,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630990
pay_00000000001185,97740,CARD_FAILURE,0.6336,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,97740,1788630990
pay_00000000001186,83135,RETRY_LIMIT,0.3718,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630990
pay_00000000001187,563927,USER_ABANDONMENT,0.2047,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,563927,1788630990
pay_00000000001188,788819,CARD_FAILURE,0.2793,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,788819,1788630990
pay_00000000001189,634831,NETWORK_TIMEOUT,0.8901,retry,retry,True,Action permitted under current policy.,[],SUCCESS,634831,1788630990
pay_00000000001190,535935,NETWORK_TIMEOUT,0.8908,retry,retry,True,Action permitted under current policy.,[],SUCCESS,535935,1788630990
pay_00000000001191,139391,USER_ABANDONMENT,0.369,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630990
pay_00000000001192,209751,NETWORK_TIMEOUT,0.9503,retry,retry,True,Action permitted under current policy.,[],SUCCESS,209751,1788630990
pay_00000000001193,629728,CARD_FAILURE,0.8249,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630990
pay_00000000001194,623105,RETRY_LIMIT,0.0885,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630990
pay_00000000001195,57946,BANK_DECLINE,0.407,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,57946,1788630990
pay_00000000001196,628063,NETWORK_TIMEOUT,0.6918,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630990
pay_00000000001197,97349,CARD_FAILURE,0.4351,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630990
pay_00000000001198,1385181,NETWORK_TIMEOUT,0.9791,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630990
pay_00000000001199,38756,USER_ABANDONMENT,0.6711,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630990
